,CNTY,SR,SEG,LENGTH,lnlength,total_crash,fatal,injury,pdo,WIDTH,LANES,SPEED,DIVISOR,L_S_PAVE,L_S_TOTL,R_S_PAVE,R_S_TOTL,Dir,U_R_CODE,SURFACE,DIST,ACC_CTRL,CO,CTL,lane_width,divwidth,divwidth_1p,divwidth_2l,divwidth_4l,divwidth_6l,divwidth_8l,divwidth_10l,divwidth_12l,barrier3,parking_lane,parking_lane_2,AADT,K,T
3102,7,764,10,1978.0,-0.981839836,1.4,0.0,0.4,1.0,24.0,2.0,45.0,8.0,0.0,0.0,10.0,10.0,,3.0,71.0,9.0,3.0,7.0,0.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7220.4,9.0,3.0
3103,7,764,11,1998.0,-0.9717794059999999,1.8,0.2,0.8,0.8,24.0,2.0,45.0,8.0,10.0,10.0,0.0,0.0,,3.0,71.0,9.0,3.0,7.0,0.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7308.8,9.0,3.0
3104,7,764,20,1304.0,-1.398489594,3.4,0.0,2.0,1.4,24.0,2.0,45.0,3.0,0.0,0.0,10.0,10.0,,3.0,71.0,9.0,3.0,7.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6626.4,11.0,8.0
3105,7,764,21,1310.0,-1.393898964,3.6,0.4,1.8,1.4,24.0,2.0,45.0,3.0,10.0,10.0,0.0,0.0,,3.0,71.0,9.0,3.0,7.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6412.4,11.0,8.0
3106,7,764,30,2643.0,-0.692011476,1.8,0.0,1.2,0.6,24.0,2.0,45.0,0.0,5.0,5.0,5.0,5.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12825.4,11.0,8.0
3107,7,764,40,2565.0,-0.721967638,1.8,0.0,0.8,1.0,24.0,2.0,35.0,0.0,3.0,3.0,3.0,3.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12825.4,11.0,8.0
3108,7,764,50,1909.0,-1.017346501,1.0,0.0,0.4,0.6,36.0,2.0,35.0,0.0,2.0,2.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11598.2,11.0,6.0
3109,7,764,60,1490.0,-1.265149951,1.4,0.0,1.4,0.0,24.0,2.0,35.0,0.0,2.0,2.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11598.2,11.0,6.0
3110,7,764,70,2040.0,-0.9509763120000001,3.8,0.0,2.2,1.6,37.0,2.0,35.0,0.0,0.0,2.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12773.4,9.0,4.0
3111,7,764,80,3437.0,-0.429327101,1.2,0.0,0.4,0.8,35.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,1.0,17.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12773.4,9.0,4.0
3112,7,764,90,734.0,-1.973172307,1.4,0.0,0.2,1.2,35.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,17.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12773.4,9.0,4.0
3113,7,764,100,3062.0,-0.5448578,1.4,0.0,1.0,0.4,22.0,2.0,35.0,8.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6651.4,10.0,8.0
3114,7,764,101,3093.0,-0.534784615,1.0,0.0,0.2,0.8,22.0,2.0,35.0,8.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6651.4,10.0,8.0
3115,7,764,110,2474.0,-0.75808984,1.2,0.0,0.4,0.8,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6560.4,11.0,3.0
3116,7,764,111,2758.0,-0.649420321,4.2,0.0,2.2,2.0,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6274.2,11.0,3.0
3117,7,764,120,3174.0,-0.508933485,2.6,0.0,0.8,1.8,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7162.4,13.0,4.0
3118,7,764,121,3007.0,-0.562983215,1.2,0.0,0.2,1.0,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7615.8,13.0,4.0
3119,7,764,130,1117.0,-1.553279519,1.8,0.2,0.8,0.8,37.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,18.5,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9523.8,11.0,3.0
3120,7,764,131,1058.0,-1.6075457329999998,2.8,0.0,1.0,1.8,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9103.0,11.0,3.0
3121,7,764,140,2510.0,-0.743643343,1.2,0.0,0.6,0.6,29.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,14.5,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9103.0,11.0,3.0
3122,7,764,141,2515.0,-0.741653323,1.8,0.0,0.6,1.2,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9103.0,11.0,3.0
3123,7,764,150,3371.0,-0.44871666999999993,1.6,0.2,0.6,0.8,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7253.2,11.0,4.0
3124,7,764,151,3390.0,-0.443096191,2.2,0.0,0.6,1.6,30.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7279.8,11.0,4.0
3125,7,764,160,2838.0,-0.620826542,5.0,0.0,2.6,2.4,30.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6249.2,11.0,2.0
3126,7,764,170,2849.0,-0.616958022,2.4,0.0,1.6,0.8,22.0,2.0,35.0,0.0,3.0,3.0,3.0,3.0,,3.0,62.0,9.0,3.0,7.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6249.2,11.0,2.0
3127,7,764,180,2935.0,-0.587218642,1.2,0.0,0.2,1.0,24.0,2.0,40.0,0.0,3.0,4.0,3.0,4.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6249.2,11.0,2.0
3128,7,764,190,1706.0,-1.12977469,2.6,0.0,1.4,1.2,33.0,2.0,40.0,0.0,8.0,8.0,8.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9413.8,9.0,7.0
3129,7,764,200,3056.0,-0.54681921,2.0,0.0,0.8,1.2,33.0,2.0,40.0,0.0,8.0,8.0,8.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9413.8,9.0,7.0
3130,7,764,210,2782.0,-0.640756011,4.6,0.2,1.6,2.8,33.0,2.0,55.0,0.0,8.0,8.0,8.0,10.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9413.8,9.0,7.0
3131,7,764,220,3550.0,-0.396978498,2.8,0.0,1.0,1.8,33.0,2.0,55.0,0.0,8.0,8.0,8.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9413.8,9.0,7.0
3132,7,764,230,3675.0,-0.362372965,4.6,0.2,1.6,2.8,33.0,2.0,55.0,0.0,8.0,8.0,8.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9413.8,9.0,7.0
3133,7,764,240,2964.0,-0.577386379,10.0,0.0,4.0,6.0,14.0,1.0,55.0,5.0,0.0,0.0,8.0,8.0,,3.0,71.0,9.0,3.0,7.0,0.0,14.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2835.0,,
3134,7,764,241,2944.0,-0.584156871,7.2,0.0,2.8,4.4,14.0,1.0,55.0,5.0,8.0,8.0,0.0,0.0,,3.0,71.0,9.0,3.0,7.0,0.0,14.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2863.0,,
3135,7,1001,10,1915.0,-1.014208436,5.0,0.0,1.6,3.4,38.0,2.0,40.0,4.0,0.0,0.0,3.0,3.0,,3.0,61.0,9.0,3.0,7.0,1.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5981.6,9.0,3.0
3136,7,1001,11,1931.0,-1.005888104,6.0,0.2,2.6,3.2,24.0,2.0,45.0,4.0,3.0,3.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5981.6,9.0,3.0
3137,7,1001,20,1887.0,-1.028937817,4.2,0.0,1.8,2.4,38.0,2.0,45.0,4.0,0.0,0.0,3.0,3.0,,3.0,61.0,9.0,3.0,7.0,1.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5981.6,9.0,3.0
3138,7,1001,21,1891.0,-1.026820302,3.8,0.0,1.6,2.2,24.0,2.0,45.0,4.0,3.0,3.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5981.6,9.0,3.0
3139,7,1001,30,1615.0,-1.184591174,3.0,0.0,0.8,2.2,38.0,2.0,45.0,4.0,0.0,0.0,6.0,9.0,,3.0,61.0,9.0,3.0,7.0,1.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6665.2,9.0,3.0
3140,7,1001,31,1608.0,-1.188934922,1.0,0.0,0.8,0.2,24.0,2.0,45.0,4.0,6.0,9.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10061.6,11.0,4.0
3141,7,1001,40,3086.0,-0.537050366,1.4,0.0,0.6,0.8,38.0,2.0,40.0,4.0,0.0,0.0,6.0,9.0,,3.0,61.0,9.0,3.0,7.0,0.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10061.6,11.0,4.0
3142,7,1001,41,3063.0,-0.544531286,2.8,0.2,1.2,1.4,24.0,2.0,45.0,4.0,6.0,9.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8117.2,12.0,4.0
3143,7,1001,50,2079.0,-0.932039082,2.0,0.0,1.0,1.0,24.0,2.0,40.0,8.0,0.0,0.0,3.0,3.0,,3.0,61.0,9.0,3.0,7.0,1.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12290.6,12.0,4.0
3144,7,1001,51,2113.0,-0.91581738,2.6,0.0,1.4,1.2,24.0,2.0,40.0,8.0,3.0,3.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12784.6,9.0,1.0
3145,7,1001,60,1229.0,-1.457725286,2.0,0.0,0.8,1.2,24.0,2.0,40.0,8.0,0.0,0.0,2.0,2.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12784.6,9.0,1.0
3146,7,1001,61,1235.0,-1.45285511,4.4,0.0,1.6,2.8,24.0,2.0,40.0,8.0,2.0,2.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12784.6,9.0,1.0
3147,7,1001,70,3419.0,-0.43457800100000005,6.2,0.0,4.2,2.0,24.0,2.0,40.0,8.0,0.0,0.0,2.0,2.0,,3.0,71.0,9.0,3.0,7.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12784.6,9.0,1.0
3148,7,1001,71,3425.0,-0.432824612,8.4,0.0,4.6,3.8,24.0,2.0,40.0,8.0,3.0,3.0,0.0,0.0,,3.0,71.0,9.0,3.0,7.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,11967.0,9.0,4.0
3149,7,1001,80,1748.0,-1.105453849,3.4,0.0,1.0,2.4,36.0,2.0,40.0,8.0,0.0,0.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10909.0,10.0,3.0
3150,7,1001,81,1768.0,-1.09407711,4.2,0.0,1.8,2.4,36.0,2.0,40.0,8.0,2.0,2.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9486.0,10.0,3.0
3151,7,1001,90,1273.0,-1.422549725,4.6,0.0,1.4,3.2,36.0,2.0,40.0,1.0,0.0,0.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9486.0,10.0,3.0
3152,7,1001,91,1257.0,-1.435198188,1.4,0.0,0.6,0.8,24.0,2.0,40.0,1.0,2.0,2.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9486.0,10.0,3.0
3153,7,1001,100,856.0,-1.8194110389999998,1.4,0.0,1.0,0.4,36.0,2.0,40.0,1.0,0.0,0.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9486.0,10.0,3.0
3154,7,1001,101,870.0,-1.803188205,2.8,0.0,1.0,1.8,24.0,2.0,40.0,1.0,2.0,2.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8927.0,,
3155,7,1001,110,2584.0,-0.71458751,5.2,0.0,1.6,3.6,36.0,2.0,40.0,2.0,0.0,0.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10982.4,10.0,2.0
3156,7,1001,111,2600.0,-0.708414674,4.0,0.0,1.2,2.8,24.0,2.0,40.0,4.0,2.0,2.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11228.4,10.0,2.0
3157,7,1001,130,2951.0,-0.581781983,4.2,0.0,2.0,2.2,36.0,2.0,40.0,1.0,0.0,0.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11228.4,10.0,2.0
3158,7,1001,131,2939.0,-0.585856736,5.8,0.0,3.2,2.6,24.0,2.0,40.0,1.0,2.0,2.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11228.4,10.0,2.0
3159,7,1001,140,1715.0,-1.12451303,4.0,0.0,1.8,2.2,36.0,2.0,40.0,6.0,6.0,6.0,2.0,2.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11468.6,11.0,2.0
3160,7,1001,141,1739.0,-1.110615849,2.0,0.0,1.2,0.8,24.0,2.0,40.0,6.0,7.0,7.0,8.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12399.2,11.0,2.0
3161,7,1001,150,369.0,-2.660884619,2.4,0.2,1.2,1.0,30.0,2.0,40.0,6.0,3.0,10.0,3.0,10.0,,3.0,62.0,9.0,3.0,7.0,0.0,15.0,588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3162,7,1001,151,414.0,-2.545815468,1.6,0.0,0.6,1.0,47.0,2.0,40.0,6.0,3.0,3.0,4.0,8.0,,3.0,61.0,9.0,3.0,7.0,0.0,23.5,588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3163,7,1001,160,2191.0,-0.87956804,3.4,0.0,1.0,2.4,24.0,2.0,40.0,6.0,4.0,8.0,4.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3164,7,1001,161,2152.0,-0.8975284699999999,3.2,0.0,0.6,2.6,24.0,2.0,40.0,6.0,3.0,8.0,3.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3165,7,1001,170,2131.0,-0.907334745,3.8,0.0,1.0,2.8,24.0,2.0,40.0,6.0,4.0,8.0,4.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,711.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3166,7,1001,171,2192.0,-0.8791117070000001,3.0,0.0,0.6,2.4,24.0,2.0,40.0,6.0,3.0,8.0,3.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,796.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3167,7,1001,180,2528.0,-0.736497641,1.0,0.0,0.2,0.8,24.0,2.0,40.0,6.0,4.0,8.0,4.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,664.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3168,7,1001,181,2363.0,-0.8039941190000001,2.4,0.0,1.6,0.8,24.0,2.0,40.0,6.0,3.0,8.0,3.0,8.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,664.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13870.8,11.0,2.0
3169,7,1001,190,1312.0,-1.392373443,3.2,0.0,1.8,1.4,36.0,2.0,40.0,1.0,0.0,0.0,4.0,4.0,,3.0,62.0,9.0,3.0,7.0,1.0,18.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10060.0,10.0,3.0
3170,7,1001,191,1296.0,-1.404643536,6.2,0.0,2.6,3.6,24.0,2.0,55.0,1.0,3.0,3.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9372.2,10.0,3.0
3171,7,1001,200,2355.0,-0.8073853850000001,6.6,0.0,3.4,3.2,33.0,2.0,40.0,1.0,0.0,0.0,4.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11195.0,10.0,5.0
3172,7,1001,201,2359.0,-0.805688322,2.8,0.0,1.6,1.2,22.0,2.0,40.0,1.0,4.0,8.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,11.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11195.0,10.0,5.0
3173,7,1001,210,2917.0,-0.593370378,1.6,0.0,0.8,0.8,24.0,1.0,40.0,1.0,0.0,0.0,6.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,24.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11161.4,10.0,5.0
3174,7,1001,211,2909.0,-0.596116722,1.2,0.0,0.4,0.8,24.0,2.0,40.0,1.0,6.0,8.0,0.0,0.0,,3.0,62.0,9.0,3.0,7.0,0.0,12.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11758.0,,
3175,7,1001,220,2845.0,-0.618363023,1.8,0.0,0.8,1.0,33.0,2.0,55.0,0.0,5.0,10.0,5.0,10.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9815.8,11.0,3.0
3176,7,1001,230,1158.0,-1.517231703,2.0,0.0,1.0,1.0,33.0,2.0,55.0,0.0,5.0,8.0,5.0,8.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9815.8,11.0,3.0
3177,7,1001,240,3662.0,-0.36591664,2.4,0.0,1.0,1.4,33.0,2.0,55.0,0.0,5.0,6.0,5.0,6.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9815.8,11.0,3.0
3178,7,1001,250,3291.0,-0.47273463,1.4,0.0,0.4,1.0,33.0,2.0,55.0,0.0,5.0,6.0,5.0,6.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9815.8,11.0,3.0
3179,7,1001,260,2453.0,-0.766614318,3.2,0.0,1.6,1.6,33.0,2.0,55.0,0.0,5.0,6.0,5.0,6.0,,3.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7353.6,11.0,3.0
3180,7,1001,310,3578.0,-0.389122099,4.0,0.0,2.0,2.0,33.0,2.0,55.0,0.0,5.0,10.0,5.0,10.0,,2.0,62.0,9.0,3.0,7.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5526.6,11.0,7.0
3181,7,1001,320,956.0,-1.708923459,2.6,0.0,0.8,1.8,30.0,2.0,45.0,0.0,5.0,10.0,5.0,10.0,,2.0,61.0,9.0,3.0,7.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5526.6,11.0,7.0
3182,7,1001,330,1770.0,-1.092946529,1.8,0.0,1.0,0.8,12.0,1.0,45.0,2.0,0.0,0.0,10.0,10.0,,2.0,62.0,9.0,3.0,7.0,0.0,12.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2740.8,,
3183,7,1001,331,1753.0,-1.102597475,8.0,0.0,3.2,4.8,24.0,2.0,45.0,2.0,10.0,10.0,0.0,0.0,,2.0,62.0,9.0,3.0,7.0,0.0,12.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2740.8,,
3184,7,1002,10,1713.0,-1.125679851,3.0,0.0,1.4,1.6,24.0,2.0,35.0,0.0,7.0,7.0,7.0,7.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8195.2,10.0,3.0
3185,7,1002,20,2734.0,-0.658160388,2.2,0.0,1.2,1.0,24.0,2.0,35.0,0.0,3.0,3.0,3.0,3.0,,3.0,61.0,9.0,3.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8195.2,10.0,3.0
3186,7,1002,30,3115.0,-0.527696967,2.8,0.0,1.4,1.4,20.0,2.0,35.0,0.0,3.0,3.0,3.0,3.0,,3.0,61.0,9.0,3.0,7.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8195.2,10.0,3.0
3187,7,1002,40,2132.0,-0.906865597,2.0,0.0,0.8,1.2,22.0,2.0,35.0,0.0,7.0,7.0,4.0,6.0,,3.0,61.0,9.0,3.0,7.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8918.6,10.0,1.0
3188,7,1002,50,1727.0,-1.11754024,1.8,0.0,1.2,0.6,22.0,2.0,35.0,0.0,4.0,8.0,4.0,8.0,,3.0,61.0,9.0,3.0,7.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8918.6,10.0,1.0
3189,7,1002,60,2022.0,-0.959838986,1.8,0.0,0.4,1.4,32.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,,3.0,61.0,9.0,3.0,7.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9152.4,10.0,1.0
